"","GSM494796","GSM494797","GSM494798","GSM494799","GSM494800","GSM494801","GSM494802"
"Troap",6.25142604491206,5.77507058458796,5.88606186474938,6.20973426548816,5.90902081669393,6.22039952870285,6.10540857567711
"Med16",6.94998519171098,7.11447427058084,6.93079165919828,6.35508927842021,6.3853590118177,6.40785735334417,6.49955480160387
"Pigk",6.45634486134293,6.02839875309138,7.12731179912099,6.08951756597869,6.51972433387061,6.81365271101325,6.34776836329428
"Timm23",7.76817065140809,7.97484390166411,8.18620465624977,8.00552012146511,8.14745966336877,8.36976448892969,8.56601285042801
"Ervmer34-1",4.47953744872762,4.64421310443246,4.60441511925926,4.59288179852728,4.5273049860888,4.50031214670022,4.36049484768244
"Znf587b",4.33039380791271,4.30471755603869,4.2426642062729,4.59554398107065,4.74222964288771,4.81712926670505,4.76633582073573
"Cdh5",8.99487852777642,7.64497338853791,8.72185225555026,9.1750522181014,8.96222303940368,8.71153283334067,8.29564119025925
"Chaf1a",6.11601540755921,6.20828158868562,6.16671249203264,6.14738100445095,6.31949621433511,5.84072993295895,6.29370274089031
"Parp2",6.94543231192884,7.00724325402385,7.36325782407128,7.3221622113018,7.47296110414946,7.45528622299985,7.40833448584868
"Parp3",6.86031060519357,6.87940188777656,7.05254823581798,7.07146327188215,6.93281488402615,7.04694339686541,7.05918513903832
"Cdh6",4.17518386632159,4.0389675413174,4.11868911440793,4.18482715114185,4.20747186283915,4.14795912129433,4.06603148702813
"Tom1l1",4.13443721014206,4.45184429663459,4.84467945868284,4.24659525670374,6.30341655244408,5.25253606076416,5.32328819869504
"Hmgxb4",7.27918876785364,7.76478039352062,7.37118985817838,7.60968688522234,7.35269806870537,7.42590522214449,7.52034013010687
"Tom1",7.57408596475639,8.06218243920354,7.78295447331849,7.58009053617552,7.76987390732708,7.44405639549643,7.6726819841842
"Sh2d3a",4.07040884186035,4.19593092281455,4.08236171091757,4.07260079890738,4.05393417612818,4.02606033468542,4.14329532502039
"Mamld1",6.35362342470656,6.90708819981488,7.33794499501857,6.83820570438814,6.83418793696581,6.83118251499557,6.81014587949395
"Cst8",6.40834300109793,6.50250552214079,6.48087589010423,6.51282373299427,6.38243039843099,6.42645044675665,6.2247601238624
"Ranbp9",5.86600166257687,5.81122010353018,6.2771700478488,6.14111079704951,6.35899705475976,6.7671199427265,6.65859754052019
"Dnajb6",7.31062000267722,7.46652494784316,7.47939333867113,7.06531635639042,7.68328433204694,7.47027509150624,7.37383618311773
"Cdh7",4.75231475152823,4.67153304572163,4.56888845250372,4.64906510101302,4.7877981528424,4.76151657386473,4.66889071365687
"Slc17a4",5.35707372747771,5.3543390600492,5.33285908173925,5.54845408569952,5.25298877223175,5.62808980816788,5.29826451122074
"Kif25-as1",4.0411916682831,4.12448795277959,4.12606212578349,4.09153076260416,4.09903593403991,4.06439182082517,4.11921516622341
"Tmem35b",7.74045987294589,7.48476791561257,7.83566841779664,7.40514421958167,8.38073471960677,7.90020940404442,7.61738581103813
"Loc100506358",3.66940941165139,3.73169842509578,3.71742509145506,3.62388268590061,3.50407725046829,3.59949940146803,3.55924644376892
"Mica",7.35322890467255,7.47724368302627,7.63446602242072,7.47831829779553,7.74159582268613,7.25414041382365,6.6590972031682
"Smc4",6.03657685613095,5.91523989640659,6.53845041616574,6.36387921690338,6.36925060049251,6.69784841771179,6.57001209285151
"Gjc1",5.26880220869086,4.90331693227373,5.07970955549223,5.25027551014373,5.1766644727538,5.09255962570521,5.08591327860555
"Ap1m2",7.01334157210704,7.3137658039342,7.1047366695273,7.32951374884776,7.07248483698635,7.0561225818379,6.9166684169898
"Uba2",11.0768554406121,11.2456933639074,11.451197067664,11.2126182559915,11.0604558640551,11.3783424217384,11.0645505056737
"Sae1",10.4244214294994,10.54719312479,10.1900082978223,10.5232600857177,10.2357978861717,9.96778969148519,10.3009241406786
"Abcc5",8.19772760663189,7.76703873894624,7.46384730148487,8.09674036694406,7.50091138463021,8.10109074728598,8.33108930862529
"Abcb6",8.20286221571861,8.31230412925303,8.57492970900195,9.18527222970901,8.43487004999162,8.56083277577375,8.98939792266181
"Dnm1l",6.73367729882331,6.91162642836693,7.33847212955662,7.29436774324206,7.2583142779903,7.4237755633019,7.81096289992251
"Cdh8",4.68649227880038,4.66756898433762,4.7119547991899,4.74967997605181,4.54834910404102,4.71414764103753,4.70493240939727
"Abcc9",4.12816166825793,4.16290573002603,4.19794462321132,4.11552348242864,4.30471755603869,4.14589136720082,4.22688084955271
"Abcf2",5.74944775164424,5.63844385157663,5.80597759806954,5.75134428881889,5.68745268108637,5.69123736991074,5.79170038638157
"Nr1h3",9.551569999337,9.46207630691265,8.89518833932603,8.77093959071522,8.87707110072878,8.86935914118348,9.193474636241
"Scamp2",9.39036757962265,9.70653024532505,9.37991646072783,9.11709397711913,9.13785072735203,9.13288024928671,9.33311524294061
"Scamp3",9.63866146173404,9.60455032388554,9.82880827661659,9.59378078766633,9.4979848924177,9.55027202722241,9.71234742237811
"Rwdd2b",7.44566052206906,7.9379209647329,8.33243536905722,8.17853959193031,7.8960977541767,8.03526392381438,7.94681093329739
"Cdh9",3.6645327194248,3.82422368465503,3.7216720428782,3.64537060378566,3.951521657858,3.8276871555759,3.76670891449336
"Dpp3",7.53876420403045,7.59979887676893,7.67993382687082,7.73370294016225,7.4579603635099,7.36167548020011,7.56048021494499
"Snupn",7.62014646061094,7.51709129068359,7.89258249783114,7.6676861609581,7.70728908870865,7.70953499404298,7.70897055312856
"Huwe1",6.35264791346849,6.48430951623029,6.39856388781663,6.62738310954848,6.42742875160236,6.38487287730676,6.31608574675826
"Ptpru",6.56852639945375,6.31608574675826,6.38682166193434,6.86935565060937,6.71028882654759,6.72819441699424,6.58533726191162
"Tspan32",6.58879534262332,6.54337440662946,6.2141013227504,6.46663309351282,6.26356032780963,6.16139878308537,6.2650187667375
"Tssc4",7.24788705855312,7.32006116832127,7.27239903588908,7.02351032000109,7.07963899805816,6.73167718286874,7.15254896605606
"Atp9a",9.27902484742271,10.0876380063873,10.4366823781901,9.78842662658464,10.1457711739833,10.0575491471658,10.159698980645
"Cdh10",4.48044020612478,4.52102254907725,4.46639196344185,4.48496532699081,4.43724353602534,4.53223331786212,4.45821774830795
"Ush1c",5.84550867792336,5.9564112978803,5.45647690285748,6.18313580195807,5.74707567640414,5.66243546288092,5.99236042547479
"Pqbp1",7.14481509021176,7.35533822107403,7.25466030541124,7.05509933207982,7.5425630898335,7.22136500384081,7.4365664039431
"Edil3",4.76458579099796,5.38734065355865,4.72774496546879,4.8118745206213,4.84161315782699,5.00732953567061,4.65304032992636
"Hhla1",7.63061281955154,7.91196035079316,7.55776371774462,8.01035276793179,7.66601704090126,7.64220668840994,7.56700147447945
"Tmem265",7.5850109306634,7.82474300278359,7.48960848591028,7.82244814096222,7.57244440141438,7.65327987480478,7.43389809867871
"Col4a3bp",9.08788877142867,9.48301359586827,9.01791922083211,9.16389309625887,9.18834308893176,9.00038417875722,9.02070397216896
"Kcnk7",5.6784862862196,5.53072857536538,5.71723300111321,5.63703121140639,5.9085446571811,5.55031996740145,5.65773120703846
"Cdh11",6.28057809168426,5.75371778050636,6.28252032277836,6.61252664931864,6.8291733684718,6.77361742694799,6.90860396190649
"Ust",4.66580765197002,4.62965377043726,4.8394252859044,4.83854952247043,4.83330679191399,4.62567966449224,5.01920840217933
"Arpc5",11.4226083672168,10.5770331402375,10.8486615636244,10.5936296703564,10.6890339679676,11.0523204840682,11.1987232347696
"Arpc4",8.23260087271297,8.50244201340827,8.04319209161667,8.04807791815007,8.08065184926242,7.81842640123423,7.9706453648667
"Arpc1b",11.1103680474941,10.376439017601,9.92503448065654,10.1497431888643,9.82252576984996,10.2085624083985,10.8555124952834
"Actr3",10.4195467027018,9.97302551362606,9.75211367289121,9.97824389793047,9.945398007957,10.2315786078679,10.2231725303718
"Actr2",10.2987045943139,10.2189765833903,9.93009130731473,10.3906330230671,10.3075996137754,10.5127747405936,10.5127747405936
"Tspan5",4.85997518511445,4.96734619134032,4.9011257090423,4.94144611970507,5.01349035882416,4.9866701029308,5.19367431417589
"Tspan3",9.89165850966563,10.0173061149976,10.3484736386095,10.3787858795553,10.7599968590321,10.695056988872,10.7163438749425
"Adam8",5.43891280260046,5.63467450439064,5.41862712262318,5.47545155877042,5.38549971171707,5.17487765597476,5.36210884475904
"Cdh12",3.81232450296747,4.24659525670374,4.41614915088416,4.26175756900088,3.96628594911365,4.14173488723354,4.28406350260285
"Tspan2",4.814943979498,4.55997440545022,4.14017161258995,4.57823186974362,4.84992441345344,4.9326716575312,4.88711472732957
"Nubp2",8.75956412841567,8.88395155410172,8.34730836004057,8.56527648700629,8.58164723491386,8.64139146464717,8.56157293334617
"Tsfm",5.09831431323558,5.16728880493867,5.59146937703178,5.26699231630114,5.39561347636478,5.32191956522077,5.52840232984904
"Tspan1",7.77044269950003,7.79322109455151,7.53604727046682,7.93259628656734,7.61738581103813,7.62619858049404,7.44083953114144
"Ppif",7.34426193955547,7.13039648588699,7.3680152941387,6.98744118764316,7.6927708674589,7.53659191492693,8.1279600073539
"Ctdsp2",7.71290569095862,7.86517811770435,7.67379927986812,7.68551158281105,7.68105145193003,7.71178109642292,7.36220420701329
"Trim10",4.80531219213987,4.83680270470367,4.8324359943421,4.83811185560216,4.92039331831612,4.80924854647134,4.82675221747269
"Arpc2",11.203331752931,10.8867554938988,10.6048202391126,10.869322158932,10.6161310269717,10.9116294269383,10.8150643520035
"Sgk2",5.66904370385714,6.50741187292623,6.56507206785547,5.91858750266583,6.17637518151201,6.23640358603017,6.28252032277836
"Rad50",5.1240541794854,5.01920840217933,4.87398466140454,5.25072793401836,5.43060865434627,5.56712547655963,5.5718057174951
"Kif20a",5.07263981252008,4.88055183821697,5.09565532923342,4.92609472585575,4.50391648700402,4.74179102530122,5.08857501031187
"Preb",8.32638301623914,8.20350367520804,8.83209005839547,8.59361944679958,8.589129138635,8.83713850821894,9.06964639465552
"Hipk3",4.22192627197649,4.22787143774487,4.23280941464229,4.18988445324188,4.3090161143652,4.29992579237241,4.2772907506993
"Fem1b",5.28782310125898,5.07970955549223,5.6041431686426,5.13072324048242,5.11208000481267,5.43153228543092,5.53259518293253
"Cdh13",7.90667713801686,7.34478640227058,7.78979668464722,7.53441820130288,7.88438695725563,6.87387483284343,6.7436558239993
"Actr1b",8.23910457790303,8.04075149859001,8.1279600073539,8.16961945906429,8.11856693715616,8.30296020347741,8.09922370644128
"Actr1a",8.4673602717809,8.53875993958802,8.53949111403317,8.42856522444168,8.40071735104717,8.50531575468649,8.63756196537885
"Arl4c",7.29384210925539,6.68889632651192,6.67598596445375,7.03013440756476,6.78212252894454,6.7541394197267,6.89852653417951
"Rasgrp1",4.47500867466334,4.60618712427627,4.31759065631541,4.24020733468428,4.51517203868706,4.45867257930547,4.28454347814864
"Dnal4",6.78311681220918,6.74016469642781,6.76662164622505,7.10267928704553,6.89248634157647,6.76612726464569,6.66108333345244
"Znf263",7.73651635569559,7.6588192510102,7.60199483445352,7.87737744820932,7.70897055312856,8.0285562701576,7.86168800868171
"Lrpprc",9.24152118658581,9.18527222970901,9.63314116827607,9.5080212957447,9.16187595162082,9.63727627661038,9.58444551372026
"Fry",5.12805564485597,5.03331531066227,5.00732953567061,4.86172733862714,5.17309642038786,5.25072793401836,5.03508002625497
"Cdh15",6.23834160455856,6.71078687461348,6.36827476135692,6.68094646888698,6.39170718186067,6.01013589710699,6.5858299258828
"Pdia6",10.3717226201616,10.1261210565983,10.1183397518063,9.90492940695151,10.1961637590605,10.1617041644246,10.278878397598
"Trap1",8.47803404266329,8.80047376182617,9.05064971917486,8.9496789368951,8.47162237614769,8.83629837991453,8.92748584290728
"Optn",9.66238468889178,10.0409332411048,10.1067371308762,10.2231725303718,10.1697500200934,10.2273600465647,10.0933426024382
"Bcap31",12.6204308498462,12.6837962540266,12.4521000643645,12.2417304023903,12.6204308498462,12.3706867751174,12.5230664483486
"Nampt",8.9496789368951,8.95146390942972,9.18834308893176,9.0667790780101,9.34325622666567,9.59244860455078,9.18424600843697
"Cela3a",6.33605300394776,5.85027128188623,5.88318836905059,6.22039952870285,6.20344734607593,6.43331415020238,6.00629148690234
"Rbm12",6.42253627998383,6.43233281636319,6.40051836527645,6.06880244038457,6.91515536700221,6.56457997809051,6.49857169688128
"Yaf2",4.90550716748463,4.87836055302202,4.93442710630467,4.81975239470435,5.14184738932247,5.10364025373638,5.17041793588107
"Arfrp1",7.011308324263,7.69388743651701,7.27866337100743,7.38655274744563,7.2234420073876,7.07503901125091,7.24476404702108
"Cdh16",5.32465274843678,5.4006636903203,5.3055367881305,5.39469460609573,5.31008758416616,5.37677110001004,5.14496247088114
"Tob1",7.4928424784279,7.34742683416452,7.71684219554925,7.43549550530192,8.31296976056447,7.87563724571664,7.16027959747769
"Linc01587",4.05559245437947,4.14951255026225,4.17568987692769,4.26661830683495,4.23034290498584,4.13339001367166,4.14589136720082
"Akap9",7.54745091598781,7.46331136137041,8.26919876351757,7.85414558458037,7.76591155457519,7.78922879296688,7.73876742426198
"Fam13a",8.48233565053434,10.0137063563146,9.35122138686948,9.39738584015994,9.80537620023883,9.29321279212159,9.08982416218316
"G3bp1",8.29099931852672,7.85125951703574,7.57736455843232,7.67658905020506,8.11543538914168,8.0664880369008,8.08930270957624
"Sugp2",5.48657354527376,5.53585248302893,5.47452674720897,5.72337787560028,5.59569240183182,5.63656046213129,5.81883840890647
"Ebi3",5.34656483352582,5.65867002102983,4.98007963331054,5.24035700925929,5.39377408569528,5.05625552083396,5.48517734423589
"Adgrg2",4.43358977736415,4.6979153821458,4.32803246934536,4.60530236794324,5.01084885874007,4.39307331580115,4.3094935291136
"Cdh17",4.63494922237875,4.59643633210192,4.62788776636732,4.69440530758668,4.56532263324639,4.82500287538113,4.56754990417265
"Mbnl2",5.17354236676737,5.18740510891276,5.23855772415568,5.1708644156077,5.42230837114165,5.4232269522844,5.28193560933714
"Abi2",7.47242283976993,7.38443087449665,7.27448847150698,7.41524655747901,7.29751486116262,7.35164089697313,7.22759679023836
"Cebpz",8.32839741058619,8.8212059661955,8.46168909234006,8.73542240952447,8.73781263773137,8.39035686577562,8.54829051802061
"Plxnc1",5.21068964048714,5.16013766688714,4.99588447236387,4.98447543234368,4.93618248333236,5.00776948635105,5.10941397684688
"Trim28",8.1405228005255,8.03282632861442,8.09674036694406,7.81210730043711,7.72190196195308,7.87040047426913,8.02248659315861
"Aass",3.87815721684499,4.05338254472233,3.91462962046851,3.93535395659061,4.03169038540473,3.95389479169594,3.91831717722406
"Pdzk1ip1",5.19770420252586,5.46710921517908,5.40757005529152,5.35296840563183,5.81264807057328,5.44306615541608,5.19949625883202
"Atp6ap2",10.11445351431,9.99586687688684,9.70220857052058,9.79919729197387,9.65116050289266,9.92503448065654,9.99942490590734
"Cdh18",5.0899024220309,5.19680764643835,5.34473345718782,5.11873318179242,4.89543634761287,4.9182011019492,4.97042217883574
"Farp1",7.72639260978021,7.81612465494228,8.01824314935834,7.79036691798286,7.38548836154423,7.74554793960229,7.68160916276655
"Lpar6",9.57913922657385,8.88567359495916,9.1259542004223,9.47930481655976,9.39153557287939,9.193474636241,8.89518833932603
"Lpcat3",6.41225464079086,6.28106407748065,6.46026632556938,6.2131287019461,6.64273666831186,6.66852500698427,6.47154694411395
"Wasf2",7.53170370593882,7.80981658717277,7.91373271867098,8.28239038294034,8.78646720830486,8.59137367750817,9.10731596717644
"Chst4",5.82407472513176,5.85838036527358,5.83978113259212,6.22718376667345,5.94826916240964,6.01638118632662,5.9061456920899
"Slc25a13",5.61447118218866,5.32237528451607,5.70068317653121,5.54378487088,5.31736509602413,6.14931300043904,6.19087456203861
"Slc25a15",6.64720039749982,6.73367729882331,6.86985740084398,7.07656713083623,6.36827476135692,6.66653667284016,6.74266439530207
"Znf197",4.82806553057348,5.0143754155272,5.09476958057985,4.86829539614657,5.01525643216269,4.71766020405407,4.66052470645076
"Cdk2",6.29661784044903,6.2131287019461,6.15994702828184,6.28057809168426,6.2800919908788,6.11119269314406,6.15462771310924
"Dhrs9",9.89497239636772,9.75510029863021,8.74826328109143,8.6215405414498,7.95812035048132,8.9994677983364,8.9550475595131
"Rcl1",6.23009535403765,6.51922908119994,6.59917972600941,6.45438246692226,6.45242118950171,6.16816536316327,6.33118033291371
"Sorbs3",7.32951374884776,7.65549062799644,7.43443129861415,7.51223593418624,7.21151178977211,7.27448847150698,7.22032855104868
"Cnih1",8.72264671611154,8.61319146932159,8.84979439149705,8.81454876698746,8.9187098593272,9.18629443796287,9.13685785744997
"Tenm1",4.08344530834402,4.34312293330621,4.2024619031992,4.92170691437715,4.26321942166447,4.54745419481694,4.5043696657391
"Rbm7",8.00431621642723,8.22935644225665,8.21058156092954,8.36090192633529,8.58837680879725,8.49740318765187,8.08065184926242
"Rbm6",7.76591155457519,7.48422944560329,7.60034446570207,8.43627667436662,7.47188650530289,7.72246379505538,8.06402873768359
"Rbm5",8.28239038294034,7.95038068161016,8.13675432043887,9.09369494119567,8.3513778225699,8.65523178039007,8.64984300289831
"Lhfpl2",9.50676127316159,9.38687560399775,9.20172629192118,9.07922058959652,8.65600511549867,8.93191744299804,9.64420330476754
"Lhfpl6",9.44261773158721,9.08210857208855,9.20690749267597,9.25747962531507,9.5698760483323,9.46697977605488,8.62458972428921
"Tnk2",6.82716674327746,6.84624576437689,6.78212252894454,6.83218739901872,6.64223706608762,6.56113015730985,6.72520480606962
"Cdk4",9.67504206276437,9.53733523277054,9.86391301820433,9.56331698976698,9.47930481655976,9.63314116827607,9.61265939912666
"Txndc9",8.29033565487556,8.50675265737209,8.56231668961033,8.63373540634018,8.49596369060254,8.5176162642942,8.77828106161245
"Rnf41",6.18894450253562,6.48234541469987,6.37314557054517,6.36876298711664,6.65016773895422,6.38438269696652,6.44605166461894
"Alg3",8.75310745324707,8.72105726986894,8.6621969478156,8.41739659303803,8.41042465786877,8.71073893496798,8.60942351457917
"Prmt3",4.51202147282505,4.48813185661309,4.85079771969067,4.66272997305706,4.76458579099796,5.29735265653387,4.95197138032171
"Psme3",7.75685484301809,7.79493673516488,7.95275556971863,7.95513437418431,7.80408872319459,7.95097371040174,8.2332533554567
"Mphosph9",4.468664929328,4.36889478301963,4.62214606948183,4.56665828722875,4.64642051667169,4.70581129406596,4.49986158999363
"Mphosph10",7.6804918571176,7.88789464639488,7.90314700883432,7.82072458871024,8.34255860359386,7.86517811770435,7.76082028653953
"Adam10",5.69170979384111,5.67564641674057,5.77079451336225,5.35479303986589,5.62057789230126,5.73094936748999,6.16574705437632
"Cdk5",7.33320273738701,7.5888397519891,7.30222781114561,6.86332859048037,7.24997513839154,7.01486280191449,7.42697046491676
"Mphosph6",8.73142100167689,8.3459499178773,8.39933416569135,8.2718304936568,8.5038774780434,8.31363806625843,8.55713855430202
"Nme6",6.14062892911882,5.93628663036182,5.968391020451,6.04234875118644,5.91093516356761,6.09721886018157,5.94970819036555
"Dhrs2",4.29560819526377,4.15931504289512,4.3156909437322,4.39816391175751,4.23478865595285,4.32139352227226,4.40740140188096
"Calcrl",5.00292576380685,4.81275028710999,4.79787121050055,5.14184738932247,5.66667718521997,5.43060865434627,5.18158184735113
"Mpzl2",4.14795912129433,4.2431567508281,4.17263200113458,4.18685701721077,4.25590064862576,4.27244242277087,4.21447026809302
"Trim13",7.51763258001622,7.52358015792838,7.51655304781114,7.38019144186645,7.79550855217528,7.53333022232951,7.55667521792508
"Patj",4.03784852955387,4.55595095882087,4.34689186904978,4.3810143623207,4.34783349453875,4.14640976718402,4.32139352227226
"Uspl1",7.39662777707522,6.92978454219626,7.21980713409269,7.50630630769638,7.56319466347199,7.4627743248248,7.42057785632806
"Eif1",11.0810053249825,11.12318653215,11.3729439314806,11.1849767773491,11.5735128629894,11.3253982398726,11.1274787064264
"Cdk6",5.2751446006163,5.53492702834243,5.0496370964112,5.36714520771297,5.10230948488058,5.19591480472393,5.23900614248616
"Topors",4.7316951637489,4.74792935299225,4.65259605489561,4.62744688969512,5.13695426850227,4.67373003386525,4.74267098796388
"Flot1",10.7473604462607,10.6770829089443,10.6622796827481,10.6681810009726,10.6020097984833,10.4998031560904,10.5688246294618
"Ddx39a",7.80694889789758,6.80262679302992,7.38443087449665,7.27604982574788,7.16390526996731,7.62950926113956,7.77044269950003
"Psmd14",9.95053402534398,10.2127142704968,10.3577166941117,10.2987045943139,10.2315786078679,10.2920552654152,10.6418498299394
"Ssx3",6.01493629576476,6.15270046882295,5.55777573372434,6.12325399607676,5.75941250998562,5.90710307781247,5.84311702374861
"Olig2",4.21795007029151,4.23478865595285,4.16853880482605,4.20947342388401,4.33748099272483,4.21993736231144,4.22737345394248
"Prg4",4.29704806491014,3.48520771463103,3.77204929763065,3.76284537130909,3.81443991612551,3.7216720428782,3.94854861639454
"Ctdspl",7.68272493873313,7.94325034741229,8.40141372309573,8.28040607263762,7.72582925534693,8.20350367520804,8.14178170024963
"Angptl7",4.45412921493991,4.30615233484204,4.58267246727778,4.40832623624568,4.27631781561248,4.48677735540433,4.2333045891132
"Klrg1",6.40883332317625,6.26939624681903,6.07362409636619,6.40687873231605,5.98373454613613,6.2650187667375,5.94300120798069
"Cdk7",7.6080337622555,7.56373950378264,7.92668907093869,7.77385559032112,8.15124654921098,7.97604931752428,7.90138726798238
"Gdf11",4.79086195136564,4.9699826313733,4.89675371427335,5.00953200464953,4.90419387102072,4.95416533242738,4.79349369189195
"Trib1",10.2210717986297,9.81003233367348,9.945398007957,9.17098131522719,9.80692640449144,9.3683883448725,9.30088248952505
"Gpa33",6.3961180921001,6.67449168040968,6.10010774699709,6.26793797951544,6.15511222467394,6.27863655439806,5.9650379549148
"Cd96",4.51247302892675,4.89894205004935,4.51786941095386,4.62567966449224,4.65788242282428,4.55192895833535,4.3628332141435
"Plin3",8.36158095007901,8.02916581563288,7.74103202542256,7.75912220173844,7.67212803674153,7.73820074218217,7.85936869618529
"Mfsd10",8.06894462690953,7.56537077264431,7.55939225664599,7.34057326645792,6.90507814406075,7.02351032000109,7.57682036027571
"Stx6",5.6530330301314,5.4977031526079,5.64597129948626,5.88510802809961,5.72148562798133,5.75229321785416,5.95401558386554
"Coq7",5.77221961042297,5.89608578552543,6.21798034381581,5.89513276500875,6.24318083226132,6.17202683547686,6.17106017067614
"Nbr2",4.94276448915454,5.06466078917795,4.72467789283255,4.61550574762269,5.08679905468229,4.58178164833322,4.8048758464358
"Rcan2",6.84925298839458,5.03772530496207,6.96720098935617,7.1489380429452,6.79211606150236,7.27814128730323,5.84979512705362
"Msln",3.82906082955619,3.77204929763065,3.77280705052027,3.86845409418541,3.76516809720599,3.77809370939767,3.87041193544193
"Lrrc23",5.74327721223639,5.75799230633772,5.37860216771566,5.4154032611397,5.7219556007373,5.63797265101206,5.37585317497259
"Lrrc17",6.49955480160387,6.53894122658573,6.00821879240347,6.79711678626648,6.89650778561211,6.15366500957971,6.63183495940555
"Rasgrp2",5.02405139740852,5.17621852953854,5.01305253656474,5.06333496204899,5.03155164918931,4.95328771831833,4.9392526587835
"Hnrnpr",9.22884563002685,9.14183952021017,9.07443037592588,8.92221192334471,9.18731756532892,9.21523908496089,9.18629443796287
"Slc35b1",8.84979439149705,8.50892022657005,8.80791289300603,8.86849672016009,8.77909886273607,8.89172122078037,9.1750522181014
"Dcaf7",6.42742875160236,6.56014308070419,6.19183976889681,6.23592020071553,6.23979755617609,5.95401558386554,6.22572476218848
"Cdk8",5.4154032611397,4.9888630403499,5.40848940942626,4.92258335943889,5.14229429212388,5.31417955987749,5.59194045615265
"Mrps31",6.51036325035281,6.53943446032434,6.53795747922188,6.48038632697582,6.73217805351008,6.45095228149347,6.55421247130287
"Calcoco2",10.0706282755901,10.0650123348768,10.1677111886999,10.3098412044478,10.6048202391126,9.85103281718554,10.2832439197316
"Kcnmb2",6.53006754460593,6.69586359767598,6.49512948057378,6.83418793696581,6.45634486134293,6.65264179257872,6.3966098493899
"Gphn",4.9866701029308,5.36989792695743,5.48888836677394,5.16192292563789,5.64220961875509,5.57930228534497,5.35890291491425
"Rabepk",8.09364211383418,8.48305343791628,8.39518042853718,8.42437355081819,8.48591822703495,8.32973981900171,8.41181671955801
"Timm17b",8.29497504497238,8.67695876905359,8.54462112606866,8.3500233380186,8.32772756107581,8.25279972368655,8.19195555582809
"Slc17a2",4.29080824795501,4.26807532043168,4.24806620623879,4.50527346780808,4.28792129414713,4.32566100076387,4.56933336244428
"Rida",6.37950428357004,7.12063876651347,7.62234667465363,7.26091548706465,7.80752097304189,7.98083832852864,7.53984879868956
"Pop7",8.17089925209907,8.51616414314331,8.52563419950864,8.43487004999162,8.51109356890605,8.44542397663272,8.2870171817007
"Glyat",6.33118033291371,6.75214558176067,6.32485755259137,6.15897972696697,7.59815802156782,6.70929346768522,6.12228919103953
"Cdk9",5.95976524141041,5.84932003292839,6.03609430371867,5.71203113561003,6.19910684664878,6.2247601238624,6.40492360452299
"Srrm1",8.09860401768854,8.46807135694733,8.32301437867062,8.40279879588549,8.37524196238186,7.74159582268613,8.21833532562293
"Spry1",8.80708564863576,8.41460183764713,9.16288127555394,8.98939792266181,9.33087230284156,8.7131212521896,8.6800853946626
"Spry2",7.26978504327012,6.88140956566445,7.42217457357901,6.69784841771179,7.08782584683075,6.91011281342355,7.10164980271039
"Stam2",4.42304702017823,4.28019612483009,4.49400081466581,4.39353251744725,4.55550640409573,4.47183537772376,4.45001921063
"Hcg9",4.79743253765283,4.69001227811882,4.71546555555342,4.47818164432098,4.41016646822429,4.54834910404102,4.67109316868741
"Cnksr1",5.15924787666118,5.53165988095624,5.00644796399273,5.29598828428221,5.23990689894277,5.15210322958907,5.41724665338327
"Abcc4",4.59776844905449,4.63583175205895,4.82719169489028,4.51786941095386,4.38194408439904,4.59643633210192,4.67416940982097
"Cdkn1a",9.6194540426323,9.37991646072783,10.1941036494594,9.71234742237811,9.37644487152983,10.3098412044478,9.5871200483817
"Dennd4a",3.88519531752805,3.83520915840679,3.83452707556027,3.81655485428871,3.78554829598579,3.90533423706705,3.78924336153353
"Igsf6",8.33243536905722,8.55344254061075,5.79788108274955,5.13250073566707,4.69133138023011,5.77983054593279,7.2021838357752
"Sf3b4",7.51600963020789,7.53550574308231,7.20684712408533,7.21669132703591,7.06992477163838,7.09755822040134,7.05102060628495
"Cdk2ap2",6.02935710733615,6.28835446051806,6.31169821953661,5.75656747332318,5.98277582625477,5.75799230633772,5.97414077311724
"Irx5",4.74705049800244,5.45323894568458,5.70257471436476,5.32966639986803,5.20845607644749,5.45138873178888,5.31236074778687
"Ramp2",7.05509933207982,7.52412331969461,7.17784664215033,6.91768048531262,7.35428723504377,7.15357847638625,6.7566387602774
"Ramp1",5.83787723688443,6.03128104286376,5.64174025864743,5.44814957077014,5.72479732898759,5.5214106052492,5.77174449482357
"Ramp3",9.22989956141934,7.93377649988258,8.32705157655298,8.82706506612959,8.89864685140017,8.56157293334617,7.94502488332036
"Zmpste24",9.83353554304493,10.1086592157556,9.94369466391849,10.0083366475671,10.026352081794,10.0047558213819,10.0819429288936
"Cdkn1b",8.96672705641382,8.92925604055386,9.00959611995646,8.67150382781225,8.79304681444913,8.70125232168702,8.26853780370223
"Akap8",7.15976700899176,7.08679876949129,7.0806566589012,7.23070875625027,7.20995832469812,7.22292365474817,7.17939738573522
"Fstl3",7.72414660327595,7.57954509960468,7.75855477208347,7.84259534146441,7.80809450175155,7.53604727046682,8.04196974864746
"Stub1",9.58845003411725,9.71234742237811,9.98350963176615,9.81159292136382,9.77771659198163,9.86715709646913,9.98702304603532
"Stag1",7.00419849941469,7.14069422684081,7.16390526996731,6.96112335486052,7.34742683416452,7.10883743013937,6.88040589974616
