"","GSM2460692","GSM2460693","GSM2460694","GSM2460695","GSM2460696"
"Ptk7",5.92002110849562,6.49857169688128,6.77761285772076,7.1432675338643,6.29758758625126
"Mical3",5.14809497584168,5.26428518586992,5.28510308839516,5.56759131076684,5.46988868530579
"Sema6a",5.2516331248252,5.85885504975152,5.6784862862196,5.40112296209066,5.90135229953319
"Dock6",6.05196107762961,6.13435713334075,6.15994702828184,6.68144586210494,6.67896257165179
"Znf471",4.12237899382705,4.44454936257617,4.29752774135605,4.20396425494393,4.28213119395146
"Kif17",4.77816305396867,5.11030552744647,5.12938835368477,5.16371022521354,5.3543390600492
"Fam135a",6.79961897186521,7.92668907093869,7.74215773102895,6.93735457200734,7.67491812664616
"Syt13",4.83767496904571,4.70843748175895,4.83549000100077,4.51022242404104,4.64156524195218
"Mkl1",5.56806036159737,5.45601253412697,5.27967072886517,5.38871982167346,5.41770629696369
"Begain",5.14630408566565,4.79918607918826,4.97920119643998,5.04213432590205,5.08059592787334
"Bahcc1",5.4006636903203,5.29235774729154,5.13161294538414,5.36943939985979,5.31054274786308
"Wdr48",7.34215651490365,7.4584926092454,7.52088212569563,6.96061679204084,7.26405043109231
"Adgrb2",5.02096936267677,5.32920595260027,5.2932635163604,5.26473730858142,5.22640910850777
"Usp36",6.02983802392722,6.37168456225066,6.54139657546009,6.43282326275231,6.38487287730676
"Trmt9b",4.41108865901017,4.58622743211747,4.60131462359706,4.38474095429963,4.64333032446307
"Jcad",5.8197867188358,7.78408887906511,7.62014646061094,7.0806566589012,6.82867180642956
"Ranbp10",6.46320110947859,6.20103549923621,6.20489626455098,6.00821879240347,6.06832109148717
"Fam234b",5.64456076187565,5.84359554561843,5.92910894536759,5.42646006621223,5.95162301443856
"Klhl1",4.08560852347612,3.88200064283295,4.01759645410437,3.82074806936098,4.03393231361725
"Ptms",5.59428366793048,7.68941604213591,7.36325782407128,6.2305817779896,6.35802177747751
"Ep400",6.58434458917249,6.71923386707259,6.77311848477794,6.55273333629409,6.57149555087817
"Ptn",7.20840174251926,9.39621886303429,9.62902111276452,7.0556130975992,8.66607194696566
"Pogk",7.48584227064833,8.00733651202325,7.95693101275488,7.14687956687699,7.19648177592807
"Calcoco1",7.64718708316787,7.20321732568588,7.19648177592807,6.95960066296182,7.2208473836667
"Usp29",4.17365019593033,4.21447026809302,4.43861575902737,4.04674662394672,4.19794462321132
"Plekha4",5.35799117005919,6.59769499375378,6.49808206603591,6.139178944813,6.64074825577479
"Epb41l5",4.290325564433,4.7115148803874,4.64421310443246,4.41706809260862,4.76546006742701
"Qsox1",8.26065146228862,7.42857262624471,7.78580100790085,8.7075742131316,7.7636517550702
"Chd8",7.3221622113018,7.42537381062211,7.3934430778954,7.48530596539202,7.5855539794913
"Shtn1",8.58239273452102,8.51907667165684,8.50747862490577,7.8178510075729,7.77498703263503
"Adgrb3",3.88328187819391,4.82500287538113,4.66624774672134,3.8921674589827,4.99632417088579
"Ptpn1",9.06106720676174,8.28834377524037,8.1855671022703,8.4609816952693,8.19644193239787
"Dennd1a",7.06890413543901,6.06687601218756,5.93724576139323,6.54485262090663,6.30293124355268
"Tldc1",5.08192651944624,5.6229245150203,5.90710307781247,5.71723300111321,5.54425425420648
"Ptpn2",5.18740510891276,4.82894186966003,5.02581118050136,5.26202520041761,5.05979093452651
"Kiaa1614",5.10052832390534,5.3584453716059,5.28736617597044,5.28510308839516,5.22282104563826
"Znf529",5.54611929975201,6.57494689891775,6.4720379019446,5.81455494558956,6.07121299779203
"Sema4g",4.79655935956064,4.7509978873401,4.89193090940063,4.55058817199931,4.73695806945434
"Prx",6.07891379529547,5.98517373812692,6.10010774699709,5.94252088117511,5.88558426601675
"Ppp4r4",3.74712261812525,3.60311903995304,3.5909034064676,3.74632242519143,3.52291564361556
"Gpr107",7.2234420073876,7.49607034009399,7.58665247633787,7.52088212569563,7.03726420096906
"Wdr19",6.75064493813097,8.05605222796628,7.85530601614441,7.18768342141562,8.28834377524037
"Sptbn4",5.19098633690564,4.9954472495218,4.95153132644828,5.02052779517017,4.99940357447401
"Gba3",3.75739767730425,3.67706633708955,3.76052360389844,3.86127220829818,3.82560811354458
"Ptpn3",5.12538851375859,5.5863244651476,5.54378487088,6.59324570250817,6.18265621977464
"Ptpn4",4.8039975126246,5.18337861621979,5.28646006404624,5.08457951442521,5.50513061456817
"Scube2",6.1633341349288,8.65215201963543,7.99466421922111,6.92473733811547,7.93732554481355
"Trib3",5.48749965851948,5.36943939985979,5.38319634492794,5.40802880901417,5.46572315413063
"Ankra2",8.60866926006104,8.79799353889485,8.74745748917455,8.2332533554567,8.69338293174535
"Ptpn6",9.26822590592162,6.55076135750823,6.17202683547686,7.28232572504854,6.90810050674282
"Ptpn7",5.75134428881889,4.97920119643998,5.06775751519893,5.33696547982524,5.25298877223175
"Mark4",7.20736526819386,7.04796153684172,6.98997494981544,7.31796146705099,7.36167548020011
"Sugp1",7.73651635569559,7.41259294856434,7.32321326919728,7.50792332016684,7.53224670081936
"Brinp2",4.17058903957591,4.31282923522315,4.35816246171912,4.46775504477268,4.3884482998381
"Gatad1",6.96770572422461,7.76251626047492,7.69723974705591,7.07963899805816,7.4211110849459
"Rab40c",6.61203107538129,6.28203255170914,6.53795747922188,6.74465560321512,6.82115647007661
"Ptpn9",6.19910684664878,6.33508096266852,6.18072210822453,6.02022974890764,6.35069537759355
"Pold4",8.25279972368655,6.93180145076677,7.08526074496361,7.90256391282365,7.64497338853791
"Ptpn11",4.81056004651151,4.83986398334578,5.18248268474254,4.91032969682158,4.94188460848976
"Hamp",5.33240244045102,4.67549172091726,4.20997360150908,4.67769044727077,4.89017796254664
"G6pc2",5.3543390600492,4.9901790920349,5.13962482200848,5.06156205762244,4.99720594419296
"Lsm2",6.55569476619145,7.44726589468242,7.45100516353684,7.26405043109231,7.70394705645111
"Ptpn12",9.15783589399288,8.18173424549551,8.31631325151717,7.7461159672597,8.26722121077812
"Ccnb1ip1",7.23382946381455,8.69103098307595,8.60715915714857,8.25149369442074,8.36634693574747
"Ccdc181",3.74632242519143,3.80449129863418,3.80806514321562,3.75896156792094,3.81090843843236
"Slamf7",5.51769815562709,4.46049084256336,4.47500867466334,4.93135372160029,4.82894186966003
"Hmhb1",3.7414830203408,3.95270819731425,3.80089891820132,3.99189699568563,3.91586381631948
"Rap2c",9.14581719063792,8.81123229495338,8.93899542618227,8.40556836551028,8.4201808019536
"C6orf47",6.46614319904473,7.1680388377496,7.09191923830215,7.24684424701258,7.22811676266857
"Catsperg",3.98727430002048,4.09956962583444,4.13548205311758,4.14277876272623,4.05007166188378
"Ptpn13",5.78601211753535,7.75006799843102,7.62289892457811,6.604125010123,7.31114389611111
"Cyp4f11",3.83792253530338,3.7079377972209,3.64745110663749,3.56203066015957,3.72672067629752
"Slc4a5",4.2159627783714,4.30663119855887,4.32471602420486,4.18634988746975,4.25687528393427
"Ptpn14",6.24463387847549,6.63827213719825,6.34141965748987,6.95302249842709,6.70879421058453
"Ptpra",6.13243057931671,6.84423352006126,6.64373084111809,6.80563716469296,6.88644584069495
"Znf410",8.39518042853718,8.52345200787273,8.58762578858772,8.67773836875281,8.64753278488263
"Cadm3",6.3614383215749,5.86743670933885,5.74897212168585,6.29855854482086,6.08228925862939
"Ptprb",5.38596059221818,6.62192957551865,6.72719306016528,5.77649803498328,6.46958050477559
"Ptprc",9.23412637636169,6.00196760813694,5.83073016163712,6.20344734607593,5.67423190987326
"Ptprd",4.97349426812245,6.47744011795394,7.07656713083623,6.57001209285151,5.44398749705968
"Nkx3-2",4.47455765188855,5.1717578406176,4.73038213583972,4.42166754319202,4.97086328472037
"Ptprcap",5.72432483095575,5.23945540611448,5.18561826338429,5.47637919844167,5.56712547655963
"Ptpre",8.95325245926254,7.47563848361413,7.2980363884316,7.40727040143592,6.89650778561211
"Ptprf",7.24059471601857,7.08219077895279,7.07809965776858,6.6036290528248,9.28229521443393
"Ptprg",6.25288408507956,7.17320444456584,7.24371439278874,7.00419849941469,7.11755350830575
"Ptprh",5.02846869085674,5.27695671172413,4.9726171120446,4.99940357447401,5.00292576380685
"Ptprj",5.53864970947257,5.42184863317129,5.42461296142667,5.52653775348852,5.34427365950191
"Ptprk",8.3500233380186,10.0245440021931,9.78689809973577,9.18731756532892,9.53477751927408
"Ptprm",8.59586881198408,9.48424940978228,9.5322061098717,9.28120135688612,9.75809768164968
"Ptprn",4.65700038257805,4.43952647845203,4.35159486479124,4.71853661093887,4.53178620593211
"Ptprn2",6.46124726250082,5.84503058597107,5.74707567640414,5.56525539893606,5.84264047911337
"Acta1",4.10384146709786,6.2131287019461,4.23577361595518,13.9194765102463,4.31139760001306
"Bard1",5.43983555033307,6.47498690194802,6.43282326275231,6.04618672005949,5.95832838850305
"Ptpro",6.16381869978527,5.76416356672157,5.62573654530725,5.75846314179705,5.16371022521354
"Ptprr",3.76362274958746,4.08669202754975,4.14277876272623,4.13025327908228,3.91770070883906
"Ptprs",6.05869839892792,6.18507193508475,5.99908587233608,5.74137914373391,6.36290197567029
"Ptprz1",3.81019959869247,5.45832750702643,5.33833388417811,4.05117595332667,5.09875726071752
"Pts",8.0855976681406,8.88481513580288,8.82204138660269,9.13288024928671,8.61092985266205
"Ptx3",8.73622014756111,7.62454873174,5.96024321345031,10.4565440453891,6.56951721937106
"Bax",7.28075877714404,6.97630962739757,7.01943294512857,7.92315189746677,6.84071973228923
"Rad1",6.20634671806285,6.85478060460297,6.82115647007661,6.59522036041966,6.46368917013289
"Pura",8.70125232168702,9.66798559538521,9.48424940978228,9.08500110404545,9.43055281004066
"Ptbp2",5.56385024285796,5.91667298787632,6.3672981318561,5.46710921517908,5.40618579838307
"Ngb",5.29735265653387,5.41862712262318,5.28917766674543,5.12316648449849,5.18517310190375
"Neurod4",4.18178502287706,4.40047231657773,4.23873076265915,4.14537307077156,4.63539192952086
"Pvalb",5.75893729612602,3.87880058528879,3.94436449459454,3.78257859501517,3.65154179630211
"Pvr",5.36805993114381,5.26880220869086,5.20800593177083,5.32283155620268,5.19322600995307
"Nectin1",5.0496370964112,4.87266841135634,4.93355051939532,4.98096161205485,5.0828107439576
"Wfdc1",5.93198043817332,7.83451986006087,7.35481287047283,6.69089501367862,7.23695198794575
"Nectin2",6.06398620573492,5.96551656384265,5.96647227884687,5.96119964018852,5.91619693921355
"Ctdsp1",9.66657349568824,9.28666081637163,9.22989956141934,9.32751677772951,9.68497772868552
"Bbs1",6.06158427170407,6.58038004138201,6.68641564291141,6.10203901081508,6.52612462112275
"Pex19",7.06582975310042,7.48906989660613,7.44352027490138,6.94644420836633,8.82455090356485
"Abcd3",6.49414501245337,7.25987870752737,7.35797724552541,7.1427530460027,7.15151641002002
"Abcd4",5.65961426712079,5.79312462397941,5.81503239467837,5.39837244344569,5.86647941238264
"Pxmp2",6.35850901835428,6.88544396111613,6.94948050250652,7.12372592691219,7.79780068376702
"Pex2",7.1427530460027,7.66713267782539,7.67046330793878,6.82817052030692,7.55070059588636
"Pxn",8.38966784578893,7.0489825152609,6.96669285155975,7.43123631422739,7.33530566140249
"Pex5",6.25627479004963,6.58087563704214,6.64769427100679,6.5522388133215,7.08884697127582
"Pycr1",6.68144586210494,6.61203107538129,6.81765310877443,6.88090670347186,6.3873085035372
"Aldh18a1",7.62344685418735,8.60263553026509,8.67773836875281,8.72424017408787,7.77271482168053
"Pcyt2",5.59710339389332,5.35661261307422,5.30371604380147,5.42046505684918,6.14255656384774
"Pygb",7.4141877699925,6.91313741304036,7.09653305887902,7.44673027857811,7.35269806870537
"Pygl",9.86877811332224,7.78922879296688,7.89551334846912,7.56156360374847,8.51471576181813
"Pygm",5.21698425880539,5.61493989604434,5.54891960079723,10.6681810009726,5.79312462397941
"Sqor",10.4292978847487,9.20794426158499,9.0132948250746,9.37991646072783,9.24258141810858
"Plekhb1",4.4709317614616,4.25394226903357,4.29320534991452,4.27146889405644,4.01476273662493
"Srprb",7.33267455986988,7.68328433204694,7.82646735455231,8.08250293873781,7.31743734070048
"Enoph1",8.47447029304995,9.17709146033833,9.07922058959652,8.81123229495338,8.79716633069458
"Linc00474",4.11868911440793,3.78850343021611,4.1022402764964,3.91709181685613,3.75896156792094
"Zbed5",9.17098131522719,10.0065571064102,9.83988597730852,9.55417686989127,9.75659708563943
"Crebzf",6.32534114525272,6.95554741351732,7.07197032998237,6.33605300394776,6.70680610337152
"Pctp",8.34459373677698,7.80179905470028,7.80981658717277,7.72526778963841,7.84085959163284
"Jam2",7.38548836154423,9.19759176770591,9.23517860566435,7.97844804599183,9.31414554832689
"Ovol2",4.56309247903868,4.54745419481694,4.80574875709152,4.70624692959841,4.24659525670374
"Prune1",7.21462182030631,6.12663023655373,6.12518289568949,6.04186907551685,5.91236533018465
"Myl7",5.17711352873386,5.01261259983409,5.12983128536414,5.0434536851041,5.19860056123742
"Bbs4",6.45977308291049,7.61078758606703,7.28128030690298,7.22292365474817,7.13451977225105
"Znf250",4.88449058135812,5.5685272163006,5.77792609348293,5.23449796866266,5.49074548277464
"Oprpn",4.19140051086581,4.28164600327417,4.19392426001104,4.11128005110378,4.2772907506993
"Arhgap22",5.67612094670566,6.97985712262599,6.89349052176175,6.72619859416273,6.02022974890764
"Cactin",5.43568560839997,5.28057719982046,5.30644774658028,5.3019006489952,5.36668863684962
"Prodh2",5.15254934216748,5.26609404918229,5.00688783095963,5.00953200464953,5.09698536315274
"Dnase2b",3.9556702913424,3.81161693084649,4.13913096716616,3.88391734347483,3.7447148981522
"Eps15l1",5.83454616002264,5.5718057174951,5.5391159863177,5.66337890266645,5.38825896994403
"Rbm25",9.1259542004223,9.70653024532505,9.58046918948673,9.19656581407434,9.41861184395975
"Wiz",5.9736612552633,5.70682879209676,5.77364548340315,5.80645141812661,5.90374928953737
"Mid1ip1",8.3958771434283,7.40301540416315,7.48530596539202,7.88848191453907,7.75233044876434
"Rragd",8.54682152303886,7.44994010242003,7.3923824140093,8.40487802202025,8.07325404998428
"Myoz1",5.01613257939408,5.3602791846906,5.26383220501954,11.1714677494948,5.27695671172413
"Ly6g6d",4.27049673293166,4.13339001367166,4.10010809700963,4.22242193683293,3.9562629901136
"Pzp",4.62612054361608,5.69029638196812,5.96072257056142,5.21743276454772,5.81550455340273
"Qars",10.2679869477779,10.7286512690289,10.6505411128864,10.8486615636244,10.8150643520035
"Bcat1",7.92786312752222,7.78067292906944,7.53116119188303,8.44190495322995,6.4956215433582
"Qdpr",8.1323521524371,8.60339322249248,8.73542240952447,8.72185225555026,9.76409934153832
"Rab1a",9.94881263108871,10.3670357755223,10.4490722178704,9.99942490590734,9.96259164965261
"Rab2a",8.17089925209907,8.88653399539637,8.86849672016009,8.63373540634018,8.69731607801202
"Rgl2",9.3319969131394,8.49740318765187,8.71787712543536,8.63909177521529,9.1338754831331
"Rab3a",5.24216467016574,5.46710921517908,5.27287639662811,5.27605099385929,5.32829347604249
"Rab3b",4.14589136720082,3.98727430002048,4.08290520801356,4.18178502287706,4.063841873241
"Rab3il1",5.39837244344569,5.70919146227756,5.67470188127388,5.39193447022647,5.54098063051145
"Rab4a",7.91078598423664,7.99887711973676,8.07571682637953,7.83624784509342,7.9178498939906
"Rab5a",9.13486679778567,9.43416683341255,9.36263817497882,8.80791289300603,9.14481648756816
"Rab5b",8.08250293873781,8.13047248168528,7.99948432631406,7.86401505711322,7.87156161092086
"Bcat2",6.50250552214079,6.59620555147298,6.75364250680818,7.07197032998237,7.0224926013593
"Rab6a",5.63043918550593,5.47035169741926,5.30963441991243,5.49816694818316,5.22685941948897
"Map4k2",5.82073827510428,4.7224826432022,4.86610484267143,5.00776948635105,5.09609987941414
"Rab27a",9.42219133269833,7.83049614245169,7.83451986006087,7.96229663523966,7.46331136137041
"Rab27b",5.26383220501954,4.59821171769606,4.56888845250372,4.55282585181419,4.49986158999363
"Rabggta",6.72570252007312,5.94155906430379,6.01589790660977,6.59423319914825,6.38243039843099
"Rabggtb",8.03221440405059,8.49668437020952,8.48090061108268,8.74102077681473,8.35818110228607
"Rabif",6.90708819981488,6.36485472048848,6.55174784417363,6.48676888701487,6.26404775348622
"Rab5c",8.16770578978728,7.8143983099881,7.66269362027015,7.5888397519891,7.6549404142782
"Rac1",11.4058161832612,11.8200740106212,11.7718858582356,11.5106866806215,11.6129714165792
"Rac2",10.6274803689861,6.97833625469089,6.76012785398226,7.60254658270824,7.20892115532949
"Rac3",4.16444406453492,4.31378616241768,4.08991659709404,4.26564820703871,4.58444983541981
"Rad9a",7.15254896605606,6.54534815240688,6.72121886876586,6.54238742958336,6.65660822140313
"Rad17",6.58879534262332,7.35216833025012,7.35533822107403,6.57346670355106,6.83669811815168
"Rad21",8.81289013306873,8.7628071711077,8.94523021292846,8.74422755871676,8.589129138635
"Rad23a",8.46381588087664,8.03830900711854,7.97785135077432,9.00590405094604,8.61167602996128
"Rad23b",8.90995934039691,9.44502462005953,9.35805489024971,9.47930481655976,9.28338664634728
"Rad51",4.27971124162884,4.08560852347612,4.39215242727593,4.462759007687,4.10330928743039
"Rad51c",5.89847681773409,6.93079165919828,6.74565301078517,6.56705031839231,6.65016773895422
"Rad51b",4.00623136194517,4.05062419679953,3.96334972672058,3.99649863159682,4.00508845809136
"Mok",5.85838036527358,6.08180563311781,6.08228925862939,5.84407099657522,6.34581153962755
"Rad51d",4.7514390326866,4.98403601890419,5.15165905930189,4.81581686840049,4.99369205292317
"Rad52",4.72292270033759,5.23810529285734,5.41402309487568,5.15388943103415,4.92828597702634
"Raf1",9.85744757079707,9.04406492009597,8.83882576770413,9.17913520941892,8.79634175461353
